id,observed_on,month,user_id,user_login,created_at,quality_grade,license,url,description,place_guess,latitude,longitude,coordinates_obscured,place_county_name,species_guess,scientific_name,state
99887733,10/31/2021,10,5154746,minardroad,2021-10-31 16:21:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99887733,,"Minard Rd, Putney, VT, US",43.1244055,-72.53581167,FALSE,Windham,Eastern Black-legged Tick,Ixodes scapularis,Vermont
171467,5/7/2012,5,11792,kylejones,2013-01-02 17:38:36 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/171467,,"Marsh-Billings-Rockefeller NHP, Woodstock, Vermont, US",43.63152478,-72.51903534,FALSE,Windsor,Black-legged Tick,Ixodes scapularis,Vermont
79232220,5/16/2021,5,2197352,csegedimagyar,2021-05-18 02:49:58 UTC,research,,https://www.inaturalist.org/observations/79232220,,"Bedford, NY 10506, USA",41.2172699,-73.62988763,FALSE,Westchester,American Dog Tick,Dermacentor variabilis,New York
268770,5/15/2013,5,11792,kylejones,2013-05-15 19:45:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/268770,,"Marsh-Billings-Rockefeller NHP, Woodstock, Vermont, US",43.632363,-72.519949,FALSE,Windsor,Deer Tick,Ixodes scapularis,Vermont
79435197,5/19/2021,5,2964939,ginaantunes,2021-05-19 20:02:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79435197,,"Edgewood Dr, Carmel, NY, US",41.36156333,-73.67157,FALSE,Putnam,American Dog Tick,Dermacentor variabilis,New York
50054521,6/18/2020,6,3181088,albertconover,2020-06-18 15:35:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50054521,,"Long Island, Setauket, NY, US",40.94252593,-73.14337174,FALSE,Suffolk,Lone Star Tick,Amblyomma americanum,New York
79535067,5/20/2021,5,4370707,aday961,2021-05-20 16:13:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79535067,,"Dutchess County, US-NY, US",41.77595901,-73.66316986,FALSE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
79541548,5/20/2021,5,3024415,kevin1255,2021-05-20 17:06:48 UTC,research,,https://www.inaturalist.org/observations/79541548,,"W Saugerties Woodstock Rd, Saugerties, NY, US",42.08003617,-73.9915,FALSE,Ulster,American Dog Tick,Dermacentor variabilis,New York
79584252,5/10/2021,5,2924763,cowiga89,2021-05-20 23:43:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79584252,,"Saranac Ave, Buffalo, NY, US",42.95434666,-78.85738668,FALSE,Erie,American Dog Tick,Dermacentor variabilis,New York
79591947,5/20/2021,5,3601260,yoscratch,2021-05-21 01:05:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79591947,,Clarence Center,43.04833221,-78.58828735,FALSE,Erie,American Dog Tick,Dermacentor variabilis,New York
79601944,5/20/2021,5,91327,pinesnake,2021-05-21 03:03:08 UTC,research,,https://www.inaturalist.org/observations/79601944,,"Brookland Ave, Albany, NY, US",42.67207,-73.82714667,FALSE,Albany,American Dog Tick,Dermacentor variabilis,New York
286865,6/2/2013,6,11792,kylejones,2013-06-03 10:46:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/286865,,"690–694 Quechee Main St, White River Junction, Vermont, US",43.648151,-72.406063,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
661152,5/5/2014,5,11792,kylejones,2014-05-05 14:57:45 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/661152,,"690–694 Quechee Main St, White River Junction, VT, US",43.64747167,-72.406655,FALSE,Windsor,blacklegged tick,Ixodes scapularis,Vermont
79699438,5/21/2021,5,1075732,artbeforedishes,2021-05-21 21:50:30 UTC,research,,https://www.inaturalist.org/observations/79699438,,"Ellicott Creek Island Park, Amherst, NY, US",43.02951279,-78.8286042,FALSE,Erie,American Dog Tick,Dermacentor variabilis,New York
50285791,6/20/2020,6,738259,daphneliu,2020-06-20 16:30:30 UTC,research,,https://www.inaturalist.org/observations/50285791,,"Indian Island County Park, Riverhead, NY, US",40.92439524,-72.62834006,FALSE,Suffolk,Lone Star Tick,Amblyomma americanum,New York
701742,5/24/2014,5,16578,jonbouton,2014-05-27 22:11:59 UTC,research,CC0,http://www.inaturalist.org/observations/701742,From my shoulder after gardening.,"Windsor County, US-VT, US",43.622389,-72.357521,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
79806154,5/22/2021,5,1438340,zahnerphoto,2021-05-22 17:08:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79806154,,"Ironwood Dr, Tuxedo Park, NY, US",41.23470531,-74.23771446,FALSE,Orange,American Dog Tick,Dermacentor variabilis,New York
79819222,5/22/2021,5,3019864,birderboy2015,2021-05-22 18:28:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79819222,,"Poughquag, NY, US",41.60866667,-73.64012167,FALSE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
79885563,5/22/2021,5,792319,djringer,2021-05-23 02:49:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79885563,,"New York, US",42.16194286,-74.35775966,TRUE,Ulster,American Dog Tick,Dermacentor variabilis,New York
79953601,5/23/2021,5,2775939,bksunsethikers,2021-05-23 15:27:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79953601,,"Museum Rd, New Windsor, NY, US",41.4254318,-74.05910519,FALSE,Orange,American Dog Tick,Dermacentor variabilis,New York
79996160,5/14/2021,5,192963,er1kksen,2021-05-23 19:17:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79996160,,"Niagara, New York, United States",43.20010756,-79.04291533,FALSE,Niagara,American Dog Tick,Dermacentor variabilis,New York
1191337,10/19/2014,10,6627,shindinger,2015-01-24 04:46:11 UTC,research,CC-BY,http://www.inaturalist.org/observations/1191337,,"855 Quarry Rd, Perkinsville, VT, US",43.37365333,-72.532775,FALSE,Windsor,blacklegged tick,Ixodes scapularis,Vermont
80042021,5/23/2021,5,3036044,mm23,2021-05-24 00:26:18 UTC,research,,https://www.inaturalist.org/observations/80042021,,"Krumville, NY 12461, USA",41.93160497,-74.195113,FALSE,Ulster,American Dog Tick,Dermacentor variabilis,New York
80383185,5/26/2021,5,4255933,emilie1999,2021-05-26 17:13:21 UTC,research,,https://www.inaturalist.org/observations/80383185,,"Amsterdam, NY, USA",42.91976464,-74.10740644,FALSE,Montgomery,American Dog Tick,Dermacentor variabilis,New York
1394692,4/14/2015,4,16578,jonbouton,2015-04-15 01:29:38 UTC,research,CC0,http://www.inaturalist.org/observations/1394692,From dog neck,"79 Berry Hl, White River Junction, VT, US",43.622697,-72.35767,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
2309423,10/25/2015,10,317,kpmcfarland,2015-10-25 19:14:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2309423,"Verified by Alan Graham, state entomologist too.","05091, Woodstock, VT, US",43.613768,-72.510685,FALSE,Windsor,Deer Tick,Ixodes scapularis,Vermont
80465156,5/27/2021,5,9929,emiliedwolf,2021-05-27 10:58:05 UTC,research,,https://www.inaturalist.org/observations/80465156,,"Riverside Community Park, New York, NY, US",40.80140738,-73.97141025,FALSE,New York,American Dog Tick,Dermacentor variabilis,New York
80537378,5/24/2021,5,1745520,louc33,2021-05-27 22:58:54 UTC,research,,https://www.inaturalist.org/observations/80537378,,"West Hurley, NY, USA",42.00924295,-74.10747856,FALSE,Ulster,American Dog Tick,Dermacentor variabilis,New York
2342611,11/2/2015,11,11792,kylejones,2015-11-02 17:01:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2342611,,,43.63404667,-72.5412,FALSE,Windsor,Deer Tick,Ixodes scapularis,Vermont
81052477,5/30/2021,5,9929,emiliedwolf,2021-05-31 16:56:11 UTC,research,,https://www.inaturalist.org/observations/81052477,,"Hobart, NY, US",42.33861667,-74.678305,FALSE,Delaware,American Dog Tick,Dermacentor variabilis,New York
2983256,4/20/2016,4,11792,kylejones,2016-04-20 18:07:55 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2983256,,"Marsh-Billings Natl Hist Park, Woodstock, VT, US",43.637217,-72.553497,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
2994430,4/21/2016,4,11792,kylejones,2016-04-21 18:02:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2994430,,"05091, Woodstock, VT, US",43.626992,-72.543274,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
3057888,4/29/2016,4,11792,kylejones,2016-04-29 21:25:39 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3057888,,"05089, Windsor, VT, US",43.50339167,-72.43245,FALSE,Windsor,Deer Tick,Ixodes scapularis,Vermont
81304376,6/2/2021,6,4001899,jnailkmetz,2021-06-02 14:22:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81304376,,Schenectady,42.72359467,-73.87827301,FALSE,Albany,American Dog Tick,Dermacentor variabilis,New York
3110935,5/6/2016,5,16578,jonbouton,2016-05-06 14:26:40 UTC,research,CC0,http://www.inaturalist.org/observations/3110935,1/4 inch squares on graph paper. Orange back.,"79 Berry Hl, Hartford, VT, US",43.62228594,-72.35753518,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
3139227,5/10/2016,5,317,kpmcfarland,2016-05-10 16:04:37 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3139227,,"70 Golf Ave, Woodstock, VT, US",43.62214666,-72.51059062,FALSE,Windsor,Hardbacked Ticks,Ixodes scapularis,Vermont
4333900,10/11/2016,10,317,kpmcfarland,2016-10-12 18:33:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4333900,,"05091, Woodstock, VT, US",43.62276693,-72.54100893,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
81396149,6/2/2021,6,2386909,urbanwoods,2021-06-03 04:53:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81396149,,"Tuxedo Park, NY, US",41.23772,-74.22425,FALSE,Orange,American Dog Tick,Dermacentor variabilis,New York
81398753,6/2/2021,6,2386909,urbanwoods,2021-06-03 05:45:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81398753,,"Tuxedo Park, NY, US",41.23711667,-74.23889167,FALSE,Orange,American Dog Tick,Dermacentor variabilis,New York
81441463,6/3/2021,6,2652478,bklynnaturalist,2021-06-03 15:39:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81441463,,"Crystal Lake Rd, Narrowsburg, NY, US",41.595325,-74.93808667,FALSE,Sullivan,American Dog Tick,Dermacentor variabilis,New York
81507412,6/3/2021,6,2928214,chalozin,2021-06-04 00:59:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81507412,,"Timberline Trail, Highland, NY, US",41.78658667,-73.969545,FALSE,Ulster,American Dog Tick,Dermacentor variabilis,New York
51590943,7/1/2020,7,2913626,senorhuman,2020-07-01 15:51:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/51590943,,"Long Island, Stony Brook, NY, US",40.89929909,-73.10274261,FALSE,Suffolk,Lone Star Tick,Amblyomma americanum,New York
81568742,6/4/2021,6,958961,jjadams,2021-06-04 15:26:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/81568742,,"Gateway National Recreation Area - Jamaica Bay, New York, NY, US",40.65145914,-73.85864908,FALSE,Kings,American Dog Tick,Dermacentor variabilis,New York
6040156,5/1/2017,5,11792,kylejones,2017-05-01 18:58:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6040156,,"201–211 Barnard Rd, Woodstock, VT, US",43.63477,-72.523445,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
81581200,6/4/2021,6,4001899,jnailkmetz,2021-06-04 16:56:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81581200,,Schenectady,42.74532318,-73.89652252,FALSE,Albany,American Dog Tick,Dermacentor variabilis,New York
81618486,6/4/2021,6,245895,deepcover91,2021-06-04 21:03:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81618486,,"Freshkills Park, New York, NY, US",40.58803849,-74.17329609,FALSE,Richmond,Asian Longhorned Tick,Haemaphysalis longicornis,New York
81630458,6/4/2021,6,642393,phaynes,2021-06-04 22:48:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81630458,Ugh. In our bathroom ,"The Adirondack Park, Hague, NY, US",43.73086667,-73.49928333,FALSE,Warren,American Dog Tick,Dermacentor variabilis,New York
81661492,4/25/2021,4,1756167,blkvulture,2021-06-05 04:21:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81661492,,"New York, US",41.572075,-74.50406124,TRUE,Sullivan,American Dog Tick,Dermacentor variabilis,New York
52208058,7/5/2020,7,420537,astrobirder,2020-07-06 23:47:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52208058,,"Suffolk, New York, United States",40.904213,-72.819397,FALSE,Suffolk,Lone Star Tick,Amblyomma americanum,New York
81808646,6/5/2021,6,3019864,birderboy2015,2021-06-06 03:13:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81808646,,"Salt Point, NY, US",41.79707167,-73.79177167,FALSE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
81874854,6/6/2021,6,3979884,derwinmcg,2021-06-06 15:44:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/81874854,,"Burnside Dr, Hastings on Hudson, NY, US",40.98973967,-73.87770678,FALSE,Westchester,,Ixodidae,New York
52225428,7/5/2020,7,420537,astrobirder,2020-07-07 03:32:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52225428,,"Calverton, NY, USA",40.903927,-72.767921,FALSE,Suffolk,Lone Star Tick,Amblyomma americanum,New York
52301669,7/7/2020,7,2727877,rickcaskey,2020-07-07 21:12:35 UTC,research,,https://www.inaturalist.org/observations/52301669,,"Long Island, East Setauket, NY, US",40.922645,-73.1025555,FALSE,Suffolk,Lone Star Tick,Amblyomma americanum,New York
52718791,7/11/2020,7,3242629,jackl494,2020-07-11 20:00:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52718791,,"Long Island, Westhampton, NY, US",40.81084667,-72.679445,FALSE,Suffolk,Lone Star Tick,Amblyomma americanum,New York
54443494,7/26/2020,7,3242629,jackl494,2020-07-26 20:27:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54443494,,"Long Island, Westhampton, NY, US",40.81084667,-72.67939667,FALSE,Suffolk,Hard-backed Ticks,Amblyomma americanum,New York
82063933,6/7/2021,6,3428417,lacada,2021-06-07 19:16:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82063933,,"New York, US",41.90502348,-73.95707286,TRUE,Dutchess,American Dog Tick,Dermacentor variabilis,New York
82104576,6/7/2021,6,792319,djringer,2021-06-08 01:31:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82104576,Waiting for its next meal,"New York, US",42.14011099,-74.2398456,TRUE,Ulster,American Dog Tick,Dermacentor variabilis,New York
82201406,5/29/2021,5,43084,jwm57,2021-06-08 20:14:45 UTC,research,,https://www.inaturalist.org/observations/82201406,,"Cape Vincent, NY 13618, USA",44.12447997,-76.155591,FALSE,Jefferson,American Dog Tick,Dermacentor variabilis,New York
55334947,8/3/2020,8,307087,thorn22k,2020-08-03 23:23:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55334947,Lone star tick larvae ,"Mashomack Preserve, Shelter Island Heights, NY, US",41.0456055,-72.29360333,FALSE,Suffolk,Lone Star Tick,Amblyomma americanum,New York
82210795,6/8/2021,6,924140,lizamueller,2021-06-08 21:36:43 UTC,research,,https://www.inaturalist.org/observations/82210795,,"Gumaer Falls Rd, Wurtsboro, NY, US",41.60826743,-74.47974132,FALSE,Sullivan,American Dog Tick,Dermacentor variabilis,New York
6719760,6/19/2017,6,2179,charlie,2017-06-19 19:10:45 UTC,research,CC0,https://www.inaturalist.org/observations/6719760,,"05001, Hartford, VT, US",43.64005461,-72.40984714,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
8620092,10/30/2017,10,16578,jonbouton,2017-10-30 20:12:00 UTC,research,CC0,https://www.inaturalist.org/observations/8620092,On my back. Fortunately? Already on a course of doxycycline for tick born disease.,"79 Berry Hl, Hartford, VT, US",43.62248037,-72.35744938,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
82374993,6/9/2021,6,4416350,cmtmarshall,2021-06-10 02:01:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82374993,Devil's Hole/Whirlpool State Park,Niagara Falls,43.09618897,-79.037739,FALSE,Niagara,American Dog Tick,Dermacentor variabilis,New York
82431360,6/9/2021,6,1807008,jonalbo,2021-06-10 15:51:35 UTC,research,,https://www.inaturalist.org/observations/82431360,Tick latched on to dogs fur,"Rocky Ln, Ithaca, NY, US",42.46997,-76.46503333,FALSE,Tompkins,American Dog Tick,Dermacentor variabilis,New York
74822294,4/22/2021,4,3032188,captdev,2021-04-22 10:35:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/74822294,Engorged female,"Shelter Island, Shelter Island Heights, NY, US",41.08277783,-72.345755,FALSE,Suffolk,Hardbacked Ticks,Amblyomma americanum,New York
8666792,11/3/2017,11,13355,beeboy,2017-11-03 17:25:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8666792,,"50 Woodstock Rd, Hartland, VT, US",43.62692167,-72.45922833,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
82505145,6/10/2021,6,3381332,lunamayarose,2021-06-11 03:14:13 UTC,research,,https://www.inaturalist.org/observations/82505145,,"Corporate Park Dr, Harrison, NY, US",41.02220993,-73.71827638,FALSE,Westchester,American Dog Tick,Dermacentor variabilis,New York
14038103,6/30/2018,6,928131,wsmith14,2018-07-04 13:16:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14038103,Found on clothes while inside,"56 Moore Pl, Woodstock, VT 05091, USA",43.63138962,-72.51750183,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
22114593,4/6/2019,4,1546986,scoutinvermont,2019-04-06 22:42:42 UTC,research,CC0,https://www.inaturalist.org/observations/22114593,"Pulled 2 off the dogs after a walk in fields and woods
We started finding them about 10 days ago.
The ticks came from this location though I ""found"" them on the dogs at home ","05089, West Windsor, VT, US",43.49519829,-72.43748565,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
22667506,4/18/2019,4,665398,grantfessler,2019-04-18 18:03:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22667506,,"527 Neal Rd, White River Junction, VT, US",43.62636167,-72.359405,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
82747614,6/12/2021,6,4479180,kyliehilaire,2021-06-12 21:38:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82747614,,"Norman J. Levy Park and Preserve, Merrick, NY, US",40.64828216,-73.56305883,FALSE,Nassau,American Dog Tick,Dermacentor variabilis,New York
22813907,4/21/2019,4,317,kpmcfarland,2019-04-21 14:10:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22813907,,"05091, Woodstock, VT, US",43.62156355,-72.50360686,FALSE,Windsor,Blacklegged Tick,Ixodes scapularis,Vermont
79508832,5/20/2021,5,1143361,vcannataro,2021-05-20 12:00:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/79508832,Jumped onto my leg from the ground,"Suffolk County, US-NY, US",40.73645166,-73.09844263,TRUE,Suffolk,Ticks,Amblyomma americanum,New York
79754123,5/22/2021,5,4415387,jsolz,2021-05-22 10:30:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79754123,,Cutchogue,41.01549912,-72.45178223,FALSE,Suffolk,Lone Star Tick,Amblyomma americanum,New York
